1595	2 2 5 
1596	4 2 5 8 13 
1597	1 6 
1598	1 6 
1599	2 2 19 
1600	1 12 
1601	4 2 4 6 19 
1602	1 21 
1603	3 12 13 9 
1604	2 2 6 
1605	1 2 
1606	0 
1607	1 2 
1608	1 19 
1609	1 2 
1610	2 2 6 
1611	0 
1612	2 5 6 
1613	4 12 2 6 5 
1614	3 1 2 19 
1615	1 12 
1616	3 2 5 13 
1617	2 2 5 
1618	3 16 15 12 
1619	3 7 12 6 
1620	3 2 6 8 
1621	3 2 5 6 
1622	2 2 19 
1623	1 19 
1624	0 
1625	1 2 
1626	1 8 
1627	1 2 
1628	1 6 
1629	4 2 6 12 19 
1630	4 2 6 8 13 
1631	1 5 
1632	4 8 7 6 12 
1633	2 5 6 
1634	2 2 6 
1635	1 2 
1636	0 
1637	1 14 
1638	1 8 
1639	0 
1640	3 2 5 6 
1641	1 19 
1642	2 8 6 
1643	4 2 6 8 12 
1644	1 2 
1645	0 
1646	2 2 19 
1647	1 19 
1648	1 2 
1649	1 2 
1650	1 5 
1651	2 7 6 
1652	1 2 
1653	1 19 
1654	3 2 6 8 
1655	0 
1656	0 
1657	2 6 8 
1658	1 20 
1659	1 12 
1660	1 2 
1661	2 2 19 
1662	3 1 2 19 
1663	3 2 5 6 
1664	1 1 
1665	1 20 
1666	1 5 
1667	1 14 
1668	2 6 2 
1669	1 12 
1670	1 6 
1671	1 3 
1672	2 2 19 
1673	2 2 19 
1674	2 1 19 
1675	0 
1676	1 8 
1677	0 
1678	1 2 
1679	4 2 6 7 19 
1680	1 19 
1681	1 1 
1682	0 
1683	4 5 6 16 2 
1684	1 19 
1685	1 19 
1686	2 2 5 
1687	2 5 6 
1688	1 2 
1689	1 2 
1690	0 
1691	3 2 19 22 
1692	1 12 
1693	2 2 19 
1694	2 2 19 
1695	3 12 7 6 
1696	3 2 6 19 
1697	3 2 6 12 
1698	2 7 9 
1699	1 2 
1700	1 2 
1701	2 2 19 
1702	1 7 
1703	0 
1704	1 5 
1705	1 5 
1706	3 1 2 19 
1707	2 2 8 
1708	1 13 
1709	4 2 5 6 19 
1710	2 2 22 
1711	2 1 19 
1712	3 2 13 22 
1713	2 2 19 
1714	2 3 19 
1715	2 2 19 
1716	3 2 5 19 
1717	4 5 6 18 2 
1718	2 16 12 
1719	2 2 6 
1720	3 2 6 12 
1721	1 2 
1722	2 2 19 
1723	2 7 12 
1724	3 2 6 8 
1725	1 7 
1726	4 2 8 12 19 
1727	1 2 
1728	2 5 6 
1729	1 8 
1730	2 2 22 
1731	0 
1732	3 1 2 19 
1733	2 2 19 
1734	0 
1735	3 2 6 8 
1736	0 
1737	2 4 5 
1738	4 2 6 7 12 
1739	0 
1740	1 19 
1741	3 1 2 19 
1742	1 2 
1743	2 5 18 
1744	1 8 
1745	0 
1746	3 1 2 19 
1747	1 7 
1748	3 2 12 19 
1749	4 7 6 12 2 
1750	3 2 13 19 
1751	0 
1752	3 2 6 12 
1753	1 6 
1754	2 7 6 
1755	0 
1756	3 2 6 19 
1757	1 6 
1758	1 2 
1759	0 
1760	2 2 19 
1761	3 15 16 12 
1762	1 7 
1763	2 2 19 
1764	2 19 20 
1765	3 2 5 18 
1766	4 2 6 8 14 
1767	0 
1768	2 2 19 
1769	0 
1770	1 6 
1771	3 2 5 19 
1772	1 1 
1773	1 4 
1774	4 2 6 8 19 
1775	1 5 
1776	1 2 
1777	1 2 
1778	2 19 20 
1779	2 2 6 
1780	2 2 19 
1781	2 19 2 
1782	2 5 18 
1783	3 2 5 6 
1784	1 18 
1785	2 7 13 
1786	3 2 19 20 
1787	3 2 12 19 
1788	2 6 8 
1789	1 19 
1790	2 2 19 
1791	3 2 5 8 
1792	3 2 5 12 
1793	1 2 
1794	1 1 
1795	2 5 6 
1796	2 5 2 
1797	4 2 6 12 13 
1798	0 
1799	3 2 12 16 
1800	4 2 6 7 8 
1801	4 2 6 8 14 
1802	2 2 19 
1803	1 16 
1804	3 1 2 19 
1805	1 12 
1806	1 2 
1807	1 4 
1808	1 2 
1809	3 2 7 19 
1810	3 5 2 6 
1811	1 7 
1812	1 12 
1813	2 2 19 
1814	1 5 
1815	2 2 19 
1816	1 12 
1817	0 
1818	0 
1819	2 7 6 
1820	3 2 13 19 
1821	0 
1822	2 2 13 
1823	1 19 
1824	3 2 6 7 
1825	0 
1826	1 6 
1827	1 19 
1828	1 2 
1829	2 4 13 
1830	2 7 12 
1831	4 13 7 10 12 
1832	0 
1833	2 2 6 
1834	2 7 6 
1835	2 2 19 
1836	4 2 6 8 14 
1837	2 5 6 
1838	1 1 
1839	3 2 6 8 
1840	4 2 6 7 13 
1841	1 17 
1842	1 6 
1843	4 2 6 8 12 
1844	3 1 2 19 
1845	1 14 
1846	4 2 8 12 16 
1847	1 6 
1848	1 12 
1849	4 2 6 7 13 
1850	1 19 
1851	2 6 8 
1852	1 8 
1853	2 8 19 
1854	1 12 
1855	1 19 
1856	1 7 
1857	0 
1858	1 2 
1859	1 2 
1860	1 5 
1861	2 5 6 
1862	1 2 
1863	1 7 
1864	0 
1865	2 1 19 
1866	1 20 
1867	3 1 2 19 
1868	2 2 12 
1869	1 5 
1870	2 8 6 
1871	2 5 6 
1872	0 
1873	1 2 
1874	0 
1875	1 5 
1876	1 5 
1877	2 5 12 
1878	2 2 19 
1879	2 2 19 
1880	1 7 
1881	1 1 
1882	3 1 2 19 
1883	1 13 
1884	1 2 
1885	1 6 
1886	2 19 10 
1887	2 7 9 
1888	3 2 6 8 
1889	2 2 19 
1890	1 2 
1891	3 2 6 19 
1892	0 
1893	3 8 6 15 
1894	2 2 6 
1895	3 2 6 8 
1896	3 15 10 16 
1897	1 3 
1898	3 2 7 19 
1899	0 
1900	2 8 12 
1901	3 19 1 20 
1902	3 1 2 19 
1903	2 2 6 
1904	3 2 6 12 
1905	0 
1906	0 
1907	4 2 5 6 18 
1908	0 
1909	1 2 
1910	4 2 6 8 12 
1911	0 
1912	2 2 6 
1913	3 2 6 19 
1914	4 2 6 8 13 
1915	2 6 7 
1916	2 1 19 
1917	1 2 
1918	1 10 
1919	0 
1920	0 
1921	4 2 6 7 12 
1922	1 19 
1923	1 20 
1924	2 12 7 
1925	3 2 16 19 
1926	4 2 7 12 19 
1927	1 2 
1928	1 7 
1929	4 2 6 13 19 
1930	1 1 
1931	2 19 20 
1932	2 7 2 
1933	0 
1934	3 2 5 6 
1935	1 6 
1936	2 5 3 
1937	1 4 
1938	4 14 2 8 6 
1939	4 2 6 7 19 
1940	2 2 19 
1941	4 12 2 5 6 
1942	0 
1943	2 12 7 
1944	4 2 6 13 16 
1945	3 1 2 19 
1946	2 2 19 
1947	1 9 
1948	2 2 6 
1949	3 1 2 19 
1950	2 19 2 
1951	0 
1952	1 12 
1953	0 
1954	2 2 19 
1955	3 1 2 19 
1956	1 7 
1957	1 5 
1958	4 2 13 14 19 
1959	1 2 
1960	1 6 
1961	1 20 
1962	1 2 
1963	1 2 
1964	3 12 16 6 
1965	2 2 13 
1966	3 12 16 8 
1967	1 2 
1968	0 
1969	1 2 
1970	1 2 
1971	0 
1972	1 2 
1973	0 
1974	1 19 
1975	4 2 6 8 19 
1976	0 
1977	0 
1978	0 
1979	0 
1980	3 2 6 12 
1981	2 2 19 
1982	2 5 18 
1983	2 13 10 
1984	2 2 19 
1985	1 19 
1986	3 1 2 19 
1987	2 18 19 
1988	2 2 7 
1989	1 2 
1990	1 22 
1991	0 
1992	1 10 
1993	3 2 8 14 
1994	4 2 7 10 19 
1995	3 12 6 7 
1996	2 2 6 
1997	1 2 
1998	4 2 5 6 12 
1999	0 
2000	0 
2001	3 1 2 19 
2002	4 2 6 8 12 
2003	1 6 
2004	4 1 2 18 19 
2005	4 2 13 18 19 
2006	2 12 13 
2007	1 15 
2008	2 2 19 
2009	4 2 5 6 19 
2010	3 2 19 20 
2011	3 2 6 8 
2012	3 7 12 6 
2013	0 
2014	1 13 
2015	1 2 
2016	1 2 
2017	0 
2018	3 2 5 19 
2019	0 
2020	2 2 5 
2021	3 1 2 19 
2022	0 
2023	1 2 
2024	0 
2025	2 2 6 
2026	3 2 18 19 
2027	3 2 19 20 
2028	0 
2029	4 2 6 8 19 
2030	1 2 
2031	1 13 
2032	0 
2033	2 6 7 
2034	3 2 12 19 
2035	1 8 
2036	1 8 
2037	2 2 19 
2038	3 2 6 8 
2039	2 16 19 
2040	2 22 20 
2041	2 2 19 
2042	0 
2043	4 9 6 7 8 
2044	0 
2045	1 2 
2046	2 5 6 
2047	2 2 5 
2048	1 2 
2049	1 2 
2050	2 2 19 
2051	1 5 
2052	1 2 
2053	1 19 
2054	0 
2055	4 2 6 8 14 
2056	1 7 
2057	1 20 
2058	2 2 13 
2059	2 2 19 
2060	1 1 
2061	1 6 
2062	4 2 6 7 19 
2063	1 5 
2064	1 7 
2065	0 
2066	2 8 12 
2067	2 2 19 
2068	1 13 
2069	1 7 
2070	1 19 
2071	1 12 
2072	4 1 2 19 20 
2073	2 5 6 
2074	2 2 19 
2075	1 2 
2076	0 
2077	2 1 19 
2078	3 5 16 18 
2079	1 5 
2080	1 21 
2081	3 2 10 15 
2082	2 6 8 
2083	2 2 19 
2084	4 2 6 8 13 
2085	3 14 2 13 
2086	0 
2087	2 2 6 
2088	2 19 20 
2089	2 16 5 
2090	1 5 
2091	2 7 6 
2092	2 2 19 
2093	3 2 6 8 
2094	1 6 
2095	2 19 20 
2096	2 6 2 
2097	1 2 
2098	4 2 6 8 12 
2099	2 2 19 
2100	4 2 6 7 8 
2101	1 2 
2102	1 5 
2103	1 14 
2104	2 4 18 
2105	1 2 
2106	4 7 6 12 11 
2107	2 2 19 
2108	2 8 6 
2109	2 4 10 
2110	2 2 19 
2111	4 1 2 6 19 
2112	1 5 
2113	2 2 19 
2114	2 2 19 
2115	3 2 6 19 
2116	4 2 6 12 19 
2117	2 2 19 
2118	3 2 18 19 
2119	0 
2120	2 2 6 
2121	3 1 2 19 
2122	1 7 
2123	2 2 8 
2124	0 
2125	3 1 2 19 
2126	1 2 
2127	3 7 12 6 
2128	1 5 
2129	2 2 19 
2130	2 8 6 
2131	2 2 19 
2132	1 20 
2133	2 2 19 
2134	4 1 2 3 19 
2135	4 2 5 6 19 
2136	3 2 13 19 
2137	0 
2138	1 2 
2139	2 7 6 
2140	3 2 3 19 
2141	2 2 19 
2142	1 19 
2143	1 7 
2144	1 6 
2145	1 2 
2146	0 
2147	3 2 5 6 
2148	2 7 13 
2149	1 2 
2150	0 
2151	1 7 
2152	1 6 
2153	1 2 
2154	0 
2155	1 22 
2156	4 2 6 13 19 
2157	3 2 10 13 
2158	1 12 
2159	1 5 
2160	1 7 
2161	2 7 13 
2162	1 8 
2163	1 7 
2164	1 9 
2165	3 12 7 6 
2166	2 2 19 
2167	1 13 
2168	0 
2169	0 
2170	3 2 18 19 
2171	2 2 22 
2172	1 8 
2173	1 5 
2174	4 1 2 12 19 
2175	0 
2176	3 2 6 19 
2177	4 2 6 7 14 
2178	2 2 19 
2179	1 7 
2180	4 2 12 14 16 
2181	0 
2182	4 2 6 13 19 
2183	2 2 19 
2184	2 7 9 
2185	2 7 12 
2186	4 7 12 6 2 
2187	1 2 
2188	2 7 12 
2189	3 2 12 19 
2190	2 2 8 
2191	0 
2192	1 2 
2193	4 2 13 19 20 
2194	1 12 
2195	1 5 
2196	2 2 19 
2197	0 
2198	2 6 9 
2199	3 2 14 19 
2200	2 2 19 
2201	1 2 
2202	4 2 5 18 19 
2203	4 1 2 10 19 
2204	3 2 19 20 
2205	0 
2206	3 2 5 6 
2207	4 12 7 6 8 
2208	2 2 19 
2209	2 2 6 
2210	2 2 19 
2211	3 2 18 19 
2212	3 2 6 19 
2213	3 1 2 19 
2214	4 2 6 12 19 
2215	3 2 13 19 
2216	0 
2217	2 2 6 
2218	1 8 
2219	2 12 8 
2220	1 12 
2221	2 19 10 
2222	3 2 10 19 
2223	3 2 20 22 
2224	4 2 6 8 19 
2225	4 2 6 8 12 
2226	1 1 
2227	2 12 7 
2228	3 2 6 8 
2229	1 4 
2230	0 
2231	1 7 
2232	1 2 
2233	2 13 9 
2234	0 
2235	4 2 8 13 19 
2236	0 
2237	2 2 19 
2238	1 2 
2239	1 7 
2240	1 5 
2241	2 12 6 
2242	4 1 2 10 19 
2243	0 
2244	1 2 
2245	3 6 12 8 
2246	3 5 6 2 
2247	3 6 7 2 
2248	1 20 
2249	1 8 
2250	4 12 7 2 6 
2251	3 2 6 8 
2252	3 1 2 19 
2253	4 2 5 6 16 
2254	1 2 
2255	1 6 
2256	0 
2257	1 6 
2258	0 
2259	3 2 6 8 
2260	2 2 6 
2261	3 2 6 19 
2262	4 1 2 13 19 
2263	2 19 20 
2264	2 2 6 
2265	2 2 6 
2266	1 12 
2267	2 2 12 
2268	4 2 5 6 13 
2269	0 
2270	4 2 12 14 19 
2271	2 2 19 
2272	2 2 19 
2273	0 
2274	1 5 
2275	0 
2276	2 19 20 
2277	1 8 
2278	0 
2279	2 2 6 
2280	3 19 17 2 
2281	0 
2282	0 
2283	2 5 18 
2284	1 2 
2285	1 12 
2286	0 
2287	1 14 
2288	1 19 
2289	4 1 2 13 19 
2290	1 2 
2291	2 5 6 
2292	1 8 
2293	1 1 
2294	2 2 5 
2295	2 2 5 
2296	2 9 12 
2297	1 5 
2298	1 12 
2299	2 19 20 
2300	4 2 6 8 19 
2301	1 4 
2302	1 12 
2303	3 6 12 9 
2304	3 2 7 19 
2305	1 5 
2306	0 
2307	3 2 18 19 
2308	2 2 8 
2309	1 2 
2310	0 
2311	2 19 2 
2312	1 2 
2313	0 
2314	2 2 19 
2315	1 1 
2316	1 6 
2317	3 2 12 19 
2318	1 8 
2319	2 2 19 
2320	2 19 1 
2321	2 2 8 
2322	3 1 2 19 
2323	3 2 10 19 
2324	2 2 12 
2325	2 2 12 
2326	1 6 
2327	1 6 
2328	1 19 
2329	2 2 6 
2330	3 1 2 19 
2331	0 
2332	2 6 7 
2333	0 
2334	3 2 10 13 
2335	1 7 
2336	0 
2337	1 20 
2338	4 1 2 10 19 
2339	1 8 
2340	1 1 
2341	3 19 10 1 
2342	2 8 2 
2343	4 2 6 8 12 
2344	1 8 
2345	1 2 
2346	1 6 
2347	2 12 7 
2348	1 2 
2349	0 
2350	1 5 
2351	2 7 6 
2352	2 2 6 
2353	3 20 19 1 
2354	3 1 2 19 
2355	1 2 
2356	2 6 8 
2357	0 
2358	2 2 19 
2359	2 2 13 
2360	1 2 
2361	4 2 5 10 19 
2362	3 1 2 19 
2363	2 1 19 
2364	1 19 
2365	2 2 19 
2366	1 2 
2367	2 5 6 
2368	3 5 16 6 
2369	4 5 6 2 16 
2370	1 2 
2371	1 2 
2372	4 2 6 8 19 
2373	0 
2374	1 12 
2375	4 2 6 8 19 
2376	0 
2377	2 5 16 
2378	3 2 10 19 
2379	4 13 6 8 2 
2380	1 5 
2381	1 7 
2382	1 7 
2383	3 2 5 6 
2384	1 13 
2385	0 
2386	1 7 
2387	2 10 19 
2388	4 2 6 8 12 
2389	4 2 13 16 19 
2390	0 
2391	0 
2392	2 2 19 
2393	3 2 12 19 
2394	1 12 
2395	0 
2396	3 2 19 20 
2397	3 2 10 13 
2398	1 2 
2399	1 5 
2400	4 2 6 12 19 
2401	4 13 10 4 2 
2402	3 2 13 19 
2403	2 5 6 
2404	1 9 
2405	3 2 6 19 
2406	0 
2407	4 2 5 6 7 
2408	3 2 6 19 
2409	2 2 19 
2410	2 6 8 
2411	2 20 19 
2412	3 2 6 8 
2413	2 2 13 
2414	3 1 2 19 
2415	2 2 5 
2416	1 2 
2417	1 2 
2418	1 6 
2419	3 2 8 12 
2420	0 
2421	4 1 2 19 20 
2422	1 6 
2423	0 
2424	2 2 13 
2425	1 19 
2426	1 1 
2427	3 12 2 6 
2428	1 2 
2429	1 2 
2430	0 
2431	1 2 
2432	2 2 6 
2433	0 
2434	2 2 6 
2435	2 2 6 
2436	4 2 13 19 20 
2437	0 
2438	4 2 13 19 20 
2439	2 7 6 
2440	0 
2441	1 1 
2442	1 20 
2443	1 19 
2444	2 2 19 
2445	1 2 
2446	1 2 
2447	3 8 6 7 
2448	4 2 6 8 19 
2449	2 5 2 
2450	3 6 8 7 
2451	0 
2452	1 12 
2453	1 10 
2454	2 6 8 
2455	0 
2456	0 
2457	4 2 5 6 19 
2458	2 7 6 
2459	1 6 
2460	1 19 
2461	3 2 6 13 
2462	4 2 6 8 19 
2463	3 2 5 6 
2464	3 2 13 19 
2465	1 2 
2466	2 2 19 
2467	2 6 2 
2468	2 2 6 
2469	4 2 6 8 12 
2470	2 2 5 
2471	1 6 
2472	2 2 5 
2473	0 
2474	2 2 19 
2475	3 8 6 12 
2476	0 
2477	0 
2478	2 2 12 
2479	4 2 5 10 19 
2480	4 2 6 7 13 
2481	0 
2482	0 
2483	1 12 
2484	0 
2485	1 19 
2486	1 2 
2487	2 2 6 
2488	4 12 2 6 7 
2489	2 2 19 
2490	0 
2491	2 12 2 
2492	0 
2493	4 2 7 13 19 
2494	2 12 8 
2495	3 12 9 6 
2496	2 2 19 
2497	0 
2498	3 2 6 8 
2499	1 13 
2500	1 6 
2501	3 2 6 19 
2502	3 19 1 2 
2503	0 
2504	2 7 12 
2505	3 1 2 19 
2506	0 
2507	1 12 
2508	4 2 6 8 13 
2509	1 2 
2510	0 
2511	3 2 6 19 
2512	1 19 
2513	2 2 19 
2514	3 2 6 13 
2515	1 12 
2516	0 
2517	0 
2518	2 7 12 
2519	1 2 
2520	1 2 
2521	2 19 13 
2522	0 
2523	0 
2524	4 2 6 8 12 
2525	4 2 12 13 19 
2526	3 2 7 19 
2527	1 12 
2528	2 7 6 
2529	1 19 
2530	0 
2531	2 5 6 
2532	3 1 2 19 
2533	3 2 8 12 
2534	0 
2535	4 2 6 7 12 
2536	1 2 
2537	0 
2538	3 2 5 19 
2539	0 
2540	0 
2541	0 
2542	1 12 
2543	1 2 
2544	3 1 2 19 
2545	0 
2546	3 2 5 19 
2547	0 
2548	3 2 13 19 
2549	1 19 
2550	1 19 
2551	1 2 
2552	1 2 
2553	0 
2554	4 2 5 6 19 
2555	2 2 19 
2556	3 16 12 6 
2557	2 2 19 
2558	1 7 
2559	1 12 
2560	2 2 19 
2561	2 2 6 
2562	3 2 6 19 
2563	4 2 10 13 16 
2564	2 2 19 
2565	2 2 12 
2566	0 
2567	4 2 6 12 14 
2568	1 2 
2569	3 2 10 19 
2570	1 18 
2571	3 1 2 19 
2572	0 
2573	2 9 7 
2574	1 2 
2575	1 19 
2576	4 2 6 7 8 
2577	0 
2578	0 
2579	2 2 19 
2580	4 8 6 2 19 
2581	1 19 
2582	4 10 19 2 13 
2583	0 
2584	3 1 2 19 
2585	4 1 2 6 19 
2586	3 2 19 20 
2587	3 2 12 13 
2588	2 2 19 
2589	1 2 
2590	0 
2591	1 2 
2592	0 
2593	3 1 2 19 
2594	1 8 
2595	4 2 6 12 13 
2596	4 2 6 8 12 
2597	1 12 
2598	2 2 13 
2599	2 2 19 
2600	3 2 5 12 
2601	2 2 19 
2602	3 2 6 19 
2603	2 19 20 
2604	1 2 
2605	1 5 
2606	1 13 
2607	1 2 
2608	2 12 16 
2609	2 19 20 
2610	4 2 5 6 12 
2611	1 2 
2612	0 
2613	1 2 
2614	1 2 
2615	1 5 
2616	1 2 
2617	2 2 19 
2618	1 12 
2619	4 2 6 8 19 
2620	3 2 10 12 
2621	2 12 8 
2622	1 2 
2623	1 2 
2624	4 2 6 7 12 
2625	2 5 16 
2626	2 2 19 
2627	0 
2628	3 1 2 19 
2629	4 1 2 18 19 
2630	1 14 
2631	3 2 6 12 
2632	2 2 8 
2633	3 2 10 19 
2634	0 
2635	1 2 
2636	2 2 6 
2637	0 
2638	1 12 
2639	1 19 
2640	4 2 5 18 19 
2641	4 2 5 18 19 
2642	0 
2643	1 2 
2644	0 
2645	1 2 
2646	1 2 
2647	2 2 6 
2648	3 2 6 19 
2649	2 2 19 
2650	3 2 5 6 
2651	0 
2652	0 
2653	1 19 
2654	0 
2655	1 7 
2656	0 
2657	2 19 20 
2658	2 5 18 
2659	2 2 5 
2660	4 2 5 6 10 
2661	0 
2662	1 6 
2663	4 2 6 19 20 
2664	1 8 
2665	1 2 
2666	1 12 
2667	1 13 
2668	2 2 17 
2669	2 1 19 
2670	3 2 6 19 
2671	1 7 
2672	0 
2673	1 14 
2674	0 
2675	0 
2676	1 12 
2677	1 18 
2678	4 19 20 10 18 
2679	2 2 19 
2680	2 2 19 
2681	3 2 7 19 
2682	3 1 2 19 
2683	3 2 5 16 
2684	4 2 6 8 13 
2685	3 2 5 12 
2686	1 20 
2687	4 12 2 19 13 
2688	4 2 5 14 19 
2689	0 
2690	1 5 
2691	2 2 19 
2692	1 2 
2693	1 19 
2694	3 2 14 19 
2695	2 5 16 
2696	0 
2697	2 2 19 
2698	1 12 
2699	2 2 19 
2700	1 2 
2701	1 12 
2702	1 6 
2703	1 7 
2704	0 
2705	1 18 
2706	1 5 
2707	2 5 6 
2708	3 2 8 19 
2709	0 
2710	1 19 
2711	1 6 
2712	2 2 19 
2713	3 2 5 19 
2714	2 12 7 
2715	1 7 
2716	0 
2717	1 19 
2718	2 2 19 
2719	2 2 19 
2720	4 2 13 19 20 
2721	1 2 
2722	4 2 13 17 19 
2723	1 4 
2724	2 2 19 
2725	0 
2726	2 2 19 
2727	1 12 
2728	0 
2729	3 10 12 19 
2730	4 19 2 10 13 
2731	0 
2732	2 12 6 
2733	2 12 13 
2734	2 2 19 
2735	4 2 5 6 19 
2736	2 5 16 
2737	2 2 10 
2738	4 2 6 7 12 
2739	2 2 19 
2740	2 2 6 
2741	4 2 6 12 19 
2742	4 6 7 12 2 
2743	0 
2744	2 12 8 
2745	3 2 6 19 
2746	3 1 19 2 
2747	0 
2748	0 
2749	1 2 
2750	2 2 12 
2751	1 2 
2752	3 2 5 19 
2753	3 12 13 19 
2754	2 2 19 
2755	1 2 
2756	2 12 7 
2757	2 2 19 
2758	2 19 13 
2759	1 2 
2760	2 16 5 
2761	0 
2762	1 20 
2763	1 2 
2764	1 2 
2765	2 2 19 
2766	2 11 7 
2767	0 
2768	1 19 
2769	2 2 19 
2770	1 5 
2771	4 2 6 8 19 
2772	1 2 
2773	2 2 10 
2774	1 2 
2775	2 2 19 
2776	4 2 19 20 22 
2777	4 2 5 6 13 
2778	4 2 5 6 8 
2779	4 2 5 6 13 
2780	2 2 13 
2781	2 2 19 
2782	3 2 19 20 
2783	3 2 13 19 
2784	2 2 19 
2785	1 6 
2786	0 
2787	3 2 6 12 
2788	3 2 4 10 
2789	0 
2790	1 2 
2791	3 1 2 19 
2792	0 
2793	2 2 6 
2794	0 
2795	0 
2796	0 
2797	3 14 2 5 
2798	4 2 5 13 19 
2799	1 2 
2800	3 19 20 10 
2801	1 2 
2802	4 1 2 6 19 
2803	0 
2804	2 7 12 
2805	3 12 6 8 
2806	3 2 6 12 
2807	2 2 5 
2808	0 
2809	2 2 19 
2810	4 2 6 8 19 
2811	2 6 2 
2812	4 2 6 14 19 
2813	1 2 
2814	3 2 6 14 
2815	3 2 5 6 
2816	1 12 
2817	2 2 8 
2818	2 2 19 
2819	2 2 19 
2820	2 12 2 
2821	0 
2822	1 19 
2823	3 2 19 22 
2824	2 2 19 
2825	0 
2826	2 2 19 
2827	1 12 
2828	0 
2829	3 2 6 19 
2830	4 2 5 6 19 
2831	0 
2832	3 2 13 19 
2833	1 12 
2834	1 12 
2835	1 2 
2836	2 2 19 
2837	2 2 19 
2838	1 18 
2839	4 2 5 6 12 
2840	1 2 
2841	0 
2842	2 5 6 
2843	2 12 6 
2844	1 12 
2845	1 13 
2846	0 
2847	2 6 5 
2848	0 
2849	1 2 
2850	4 2 5 6 10 
2851	2 2 13 
2852	1 2 
2853	4 2 5 18 19 
2854	2 12 7 
2855	1 2 
2856	1 2 
2857	1 2 
2858	2 2 19 
2859	3 2 5 16 
2860	2 2 6 
2861	2 2 19 
2862	4 1 2 19 20 
2863	3 18 19 20 
2864	1 2 
2865	1 13 
2866	2 2 6 
2867	2 2 19 
2868	2 2 19 
2869	2 2 19 
2870	2 10 19 
2871	1 6 
2872	1 10 
2873	2 2 8 
2874	0 
2875	3 12 8 2 
2876	1 12 
2877	1 5 
2878	3 1 2 19 
2879	1 19 
2880	1 19 
2881	4 1 2 6 19 
2882	0 
2883	4 1 2 13 19 
2884	3 2 7 19 
2885	1 2 
2886	1 19 
2887	1 3 
2888	0 
2889	1 19 
2890	2 5 6 
2891	3 12 7 8 
2892	0 
2893	4 2 7 13 19 
2894	3 2 17 19 
2895	2 2 19 
2896	4 2 5 6 19 
2897	1 2 
2898	2 7 12 
2899	0 
2900	1 2 
2901	1 12 
2902	2 2 19 
2903	1 2 
2904	3 2 6 19 
2905	4 2 6 7 12 
2906	3 2 6 12 
2907	2 5 6 
2908	1 2 
2909	3 2 19 20 
2910	1 2 
2911	3 1 2 19 
2912	0 
2913	1 2 
2914	0 
2915	1 13 
2916	3 1 2 19 
2917	1 5 
2918	3 2 6 8 
2919	1 2 
2920	2 2 19 
2921	3 1 2 19 
2922	2 2 19 
2923	0 
2924	0 
2925	2 12 15 
2926	1 12 
2927	0 
2928	1 13 
2929	2 22 19 
2930	3 2 5 18 
2931	2 2 6 
2932	4 2 5 10 19 
2933	4 2 6 12 19 
2934	2 2 6 
2935	1 2 
2936	1 2 
2937	1 12 
2938	0 
2939	1 2 
2940	2 2 19 
2941	1 12 
2942	3 2 13 19 
2943	2 1 2 
2944	1 12 
2945	3 2 5 19 
2946	0 
2947	2 2 19 
2948	3 2 19 20 
2949	4 2 6 12 18 
2950	1 2 
2951	4 1 2 19 20 
2952	2 2 19 
2953	1 12 
2954	0 
2955	3 2 14 19 
2956	0 
2957	0 
2958	1 2 
2959	3 2 13 19 
2960	1 19 
2961	4 2 13 14 19 
2962	0 
2963	4 2 6 8 13 
2964	2 2 19 
2965	2 2 19 
2966	2 2 19 
2967	3 1 2 19 
2968	2 2 6 
2969	0 
2970	0 
2971	1 2 
2972	2 5 6 
2973	2 2 6 
2974	1 13 
2975	2 14 2 
2976	4 2 6 12 19 
2977	0 
2978	1 19 
2979	3 2 6 19 
2980	3 12 14 2 
2981	2 2 19 
2982	4 2 12 13 19 
2983	2 2 19 
2984	1 2 
2985	2 2 14 
2986	2 14 2 
2987	1 19 
2988	3 2 6 19 
2989	0 
2990	4 2 6 13 19 
2991	4 2 19 20 22 
2992	0 
2993	1 6 
2994	1 14 
2995	0 
2996	2 2 19 
2997	1 2 
2998	4 2 6 8 19 
2999	2 2 19 
3000	2 2 19 
3001	1 2 
3002	4 2 5 18 19 
3003	1 2 
3004	0 
3005	1 2 
3006	1 12 
3007	0 
3008	1 2 
3009	4 2 6 13 19 
3010	3 2 5 6 
3011	1 19 
3012	1 2 
3013	0 
3014	3 2 6 19 
3015	0 
3016	1 6 
3017	2 6 2 
3018	1 6 
3019	0 
3020	0 
3021	1 7 
3022	3 18 19 20 
3023	1 5 
3024	3 2 19 22 
3025	2 2 6 
3026	2 5 4 
3027	2 2 19 
3028	4 2 18 19 20 
3029	1 6 
3030	1 8 
3031	2 19 10 
3032	3 2 6 8 
3033	1 12 
3034	1 19 
3035	1 2 
3036	4 2 12 14 19 
3037	1 2 
3038	2 2 19 
3039	4 2 5 6 19 
3040	0 
3041	0 
3042	2 2 22 
3043	4 2 6 13 19 
3044	1 2 
3045	4 2 12 13 16 
3046	2 2 8 
3047	2 2 14 
3048	2 2 6 
3049	2 2 16 
3050	0 
3051	1 2 
3052	0 
3053	4 2 6 12 19 
3054	3 2 6 12 
3055	1 2 
3056	3 4 10 18 
3057	4 2 6 7 13 
3058	1 5 
3059	2 2 19 
3060	0 
3061	3 6 13 19 
3062	2 7 19 
